image_id,x,y,orient,x1,x2,x3,x4,y1,y2,y3,y4,class,FLAG1,FLAG2,test_fold
497,791.734056,291.035457,1.444488,780.0,799.0,798.0,789.0,277.0,274.0,306.0,308.0,23,1,0,7
497,757.993785,373.595448,3.082837,739.0,776.0,774.0,743.0,368.0,367.0,378.0,381.0,1,1,0,7
497,609.547182,573.446526,1.427892,592.0,617.0,631.0,598.0,540.0,537.0,608.0,608.0,10,1,0,7
497,398.460115,693.732014,-0.071307,365.0,429.0,431.0,369.0,687.0,683.0,700.0,705.0,5,1,0,7
497,314.089286,537.576649,-1.760277,302.0,319.0,327.0,308.0,521.0,518.0,553.0,559.0,11,1,0,7
497,345.235028,551.122914,1.367303,335.0,349.0,355.0,342.0,537.0,534.0,566.0,568.0,1,1,0,7
498,329.636545,451.80824,-1.923254,330.0,345.0,330.0,313.0,427.0,471.0,476.0,433.0,9,1,0,8
498,378.374338,474.04429,-1.868162,366.0,381.0,389.0,377.0,460.0,457.0,488.0,491.0,1,1,0,8
498,401.881021,476.948591,-1.912953,389.0,402.0,416.0,401.0,461.0,457.0,494.0,497.0,1,1,0,8
499,767.180406,997.995869,-0.040382,743.0,742.0,793.0,791.0,988.0,1010.0,1008.0,986.0,23,1,0,6
499,732.744382,968.589826,3.054315,751.0,755.0,714.0,712.0,959.0,975.0,977.0,964.0,1,1,0,6
500,477.14444,764.940082,-1.312685,458.0,480.0,498.0,473.0,793.0,799.0,738.0,729.0,23,1,0,6
500,490.720134,695.537809,-1.260198,476.0,493.0,507.0,488.0,714.0,718.0,676.0,675.0,11,1,0,6
501,263.239403,315.832046,0.110657,239.0,238.0,287.0,289.0,305.0,321.0,328.0,309.0,23,1,0,8
501,860.643524,667.661705,1.376555,849.0,866.0,873.0,854.0,653.0,652.0,682.0,684.0,10,1,0,8
502,820.992632,724.129658,-2.755087,801.0,846.0,839.0,798.0,708.0,727.0,739.0,723.0,1,1,0,5
502,710.912859,704.115154,2.307054,690.0,703.0,733.0,718.0,714.0,726.0,694.0,682.0,11,1,0,5
502,928.129095,665.655911,2.147172,931.0,951.0,924.0,906.0,640.0,652.0,691.0,681.0,23,1,0,5
503,915.001647,444.022147,-0.820471,926.0,959.0,900.0,875.0,404.0,425.0,480.0,467.0,5,1,0,3
504,191.607035,703.103082,-1.346773,178.0,196.0,204.0,188.0,720.0,726.0,685.0,682.0,23,1,0,9
504,112.805193,655.858042,0.151882,138.0,137.0,86.0,91.0,651.0,669.0,659.0,646.0,11,1,0,9
505,221.642423,1006.443658,2.893303,201.0,238.0,241.0,207.0,1004.0,995.0,1009.0,1018.0,1,1,0,2
505,267.700425,299.160497,0.527287,253.0,290.0,285.0,243.0,281.0,306.0,315.0,294.0,11,1,0,2
505,496.7723,325.85806,-2.738312,480.0,517.0,514.0,476.0,312.0,328.0,340.0,324.0,1,1,0,2
505,719.102887,217.528713,-0.501604,699.0,708.0,741.0,728.0,219.0,233.0,215.0,203.0,23,1,0,2
505,763.374363,191.313579,2.633104,743.0,753.0,782.0,775.0,192.0,207.0,189.0,176.0,1,1,0,2
506,743.607819,575.267722,2.738477,724.0,757.0,764.0,729.0,577.0,562.0,574.0,588.0,1,1,0,6
506,354.185805,906.548617,1.315614,352.0,368.0,359.0,337.0,931.0,928.0,882.0,885.0,11,1,0,6
506,211.391388,943.499045,1.214577,211.0,236.0,210.0,189.0,980.0,972.0,910.0,913.0,5,1,0,6
506,190.927534,958.278495,1.065506,187.0,213.0,195.0,169.0,931.0,976.0,988.0,939.0,5,1,0,6
507,651.068095,158.545538,-1.481293,645.0,661.0,659.0,640.0,137.0,141.0,180.0,176.0,1,1,0,
507,341.571255,912.376403,-1.539556,334.0,350.0,350.0,332.0,896.0,897.0,929.0,928.0,10,1,0,
508,120.35733,223.739442,-1.927931,124.0,137.0,116.0,104.0,206.0,238.0,243.0,208.0,1,1,0,8
508,149.491095,300.407244,1.172274,128.0,143.0,174.0,153.0,272.0,262.0,332.0,335.0,5,1,0,8
508,541.7827,307.6857,1.172274,539.0,558.0,542.0,527.0,287.0,323.0,329.0,292.0,1,1,1,8
508,772.4201,348.6049,1.172274,771.0,795.0,773.0,751.0,318.0,368.0,376.0,331.0,5,1,1,8
508,126.746314,340.274501,-1.967876,111.0,123.0,147.0,126.0,320.0,314.0,363.0,364.0,1,1,0,8
508,508.394363,408.515325,-2.046492,507.0,526.0,508.0,493.0,387.0,422.0,428.0,397.0,1,1,0,8
508,570.495283,282.013452,1.19029,565.0,599.0,573.0,545.0,240.0,317.0,324.0,246.0,5,1,0,8
508,650.849648,677.814056,1.142532,649.0,670.0,653.0,632.0,651.0,697.0,705.0,659.0,11,1,0,8
509,105.807167,322.382959,-0.254008,77.0,129.0,135.0,83.0,320.0,306.0,325.0,338.0,11,1,0,1
509,277.0886,785.8585,-0.364008,253.0,291.0,303.0,261.0,786.0,768.0,787.0,803.0,23,1,1,1
509,131.5279,464.803551,1.128422,129.0,152.0,134.0,112.0,438.0,486.0,491.0,444.0,11,1,0,1
509,180.63112,468.842344,-0.416898,192.0,204.0,167.0,159.0,456.0,466.0,484.0,469.0,1,1,0,1
509,781.658537,810.922361,2.216372,787.0,805.0,777.0,757.0,785.0,799.0,837.0,824.0,23,1,0,1
509,747.017938,858.993358,2.403778,756.0,771.0,737.0,724.0,837.0,851.0,880.0,868.0,11,1,0,1
510,571.319251,625.395129,1.949091,569.0,589.0,574.0,553.0,603.0,609.0,646.0,644.0,1,1,0,6
510,756.793233,958.988438,1.6002,746.0,769.0,769.0,743.0,934.0,933.0,986.0,983.0,23,1,1,6
510,797.832,960.4656,1.6002,782.0,811.0,813.0,785.0,911.0,910.0,1011.0,1010.0,5,1,0,6
511,894.502696,34.175317,0.010989,871.0,915.0,920.0,873.0,24.0,26.0,43.0,44.0,1,1,0,5
511,981.686645,87.270755,1.47895,971.0,989.0,992.0,975.0,70.0,67.0,106.0,107.0,1,1,0,5
511,983.9963,137.843,-1.57895,973.0,994.0,996.0,973.0,116.0,116.0,162.0,158.0,1,1,0,5
512,335.280346,392.330983,1.369479,321.0,340.0,349.0,332.0,369.0,367.0,417.0,417.0,11,1,0,7
512,277.433176,271.471717,-0.024385,297.0,299.0,258.0,256.0,264.0,278.0,281.0,263.0,1,1,0,7
513,766.575837,939.276058,-2.750986,746.0,794.0,790.0,736.0,922.0,942.0,958.0,936.0,11,1,0,2
514,321.24369,753.855494,-0.99813,325.0,342.0,319.0,299.0,731.0,739.0,777.0,769.0,11,1,0,3
514,711.43247,687.824815,-0.429762,727.0,732.0,701.0,686.0,671.0,688.0,706.0,686.0,10,1,0,3
514,714.155252,627.106782,1.158386,698.0,713.0,734.0,712.0,611.0,603.0,645.0,649.0,1,1,0,3
514,776.234676,730.027932,-2.022951,774.0,791.0,778.0,761.0,709.0,746.0,749.0,716.0,1,1,0,3
515,302.864913,91.171021,1.04155,304.0,317.0,304.0,286.0,74.0,101.0,108.0,82.0,10,1,0,0
515,991.438503,438.988475,-1.134919,992.0,1008.0,990.0,976.0,417.0,424.0,460.0,454.0,10,1,0,0
515,829.323123,848.541424,-0.96007,811.0,823.0,846.0,837.0,862.0,870.0,835.0,827.0,10,1,0,0
516,178.815496,116.270171,-2.197867,177.0,200.0,183.0,156.0,95.0,129.0,138.0,103.0,23,1,1,4
516,74.082736,36.064989,-2.02994,76.0,94.0,73.0,53.0,61.0,56.0,11.0,17.0,11,1,1,4
516,681.74386,135.643848,-0.082168,701.0,705.0,661.0,660.0,125.0,143.0,147.0,128.0,11,1,0,4
516,755.326595,323.770375,1.154358,754.0,775.0,759.0,734.0,294.0,345.0,354.0,301.0,5,1,0,4
516,685.668272,400.051144,-1.313473,683.0,696.0,689.0,675.0,384.0,388.0,416.0,413.0,1,1,0,4
517,233.751636,35.46625,-0.649549,247.0,260.0,220.0,208.0,14.0,27.0,57.0,44.0,11,1,0,7
517,191.792136,77.196463,-0.776851,200.0,213.0,184.0,170.0,57.0,68.0,97.0,86.0,11,1,0,7
517,215.064755,93.475831,-0.785398,191.0,206.0,239.0,225.0,103.0,117.0,83.0,70.0,5,1,0,7
517,234.907624,409.841575,0.755704,229.0,254.0,242.0,215.0,392.0,418.0,426.0,403.0,1,1,0,7
517,577.452992,761.093899,0.809784,568.0,598.0,587.0,557.0,739.0,771.0,783.0,752.0,11,1,1,7
517,533.918391,721.563964,0.777202,512.0,574.0,555.0,494.0,685.0,744.0,760.0,698.0,5,1,0,7
518,382.224447,542.916338,-1.494024,372.0,390.0,393.0,375.0,562.0,563.0,524.0,523.0,10,1,0,1
519,977.669348,170.503088,-2.116963,976.0,992.0,979.0,964.0,154.0,181.0,185.0,161.0,1,1,0,
520,893.105479,237.837003,2.594309,903.0,915.0,881.0,873.0,222.0,234.0,253.0,242.0,1,1,0,3
521,855.958616,176.188686,0.715744,852.0,874.0,861.0,837.0,158.0,179.0,193.0,174.0,4,1,0,0
521,522.522184,587.640009,2.573749,533.0,541.0,512.0,504.0,573.0,584.0,603.0,591.0,1,1,0,0
521,525.249244,805.800916,1.369269,520.0,540.0,528.0,513.0,829.0,829.0,783.0,782.0,11,1,0,0
523,392.504741,365.334616,0.122195,380.0,407.0,407.0,377.0,355.0,357.0,377.0,372.0,4,1,0,7
523,777.3023,551.886976,2.187739,756.0,768.0,799.0,786.0,568.0,579.0,535.0,526.0,11,1,0,7
523,902.367252,360.343833,-2.356195,899.0,919.0,905.0,886.0,344.0,364.0,376.0,357.0,1,1,0,7
523,908.206268,873.415466,-0.9209,888.0,912.0,925.0,908.0,877.0,889.0,869.0,859.0,4,1,0,7
523,758.581488,761.744288,-0.832981,735.0,752.0,781.0,766.0,772.0,785.0,751.0,740.0,5,1,0,7
524,481.547465,767.29505,-1.561363,469.0,494.0,494.0,470.0,794.0,794.0,741.0,741.0,23,1,0,7
524,510.945148,769.863779,-1.660555,501.0,517.0,519.0,508.0,744.0,746.0,796.0,794.0,23,1,0,7
524,446.156079,753.595158,1.50923,461.0,436.0,430.0,458.0,789.0,791.0,718.0,716.0,5,1,0,7
524,368.523362,514.132475,0.318338,349.0,394.0,387.0,344.0,499.0,512.0,531.0,515.0,11,1,0,7
524,878.367826,905.19678,0.170375,860.0,901.0,902.0,850.0,891.0,898.0,920.0,911.0,10,1,1,7
525,563.998789,267.881944,-2.456528,550.0,591.0,578.0,537.0,246.0,279.0,290.0,256.0,11,1,0,5
525,507.770958,311.120435,-2.137526,504.0,526.0,514.0,487.0,289.0,328.0,333.0,295.0,11,1,0,5
526,369.65666,655.637114,1.895914,368.0,386.0,371.0,353.0,633.0,634.0,682.0,674.0,11,1,0,4
527,89.217305,332.45964,-0.755556,101.0,112.0,78.0,66.0,310.0,322.0,354.0,343.0,11,1,0,6
527,473.4412,358.6099,2.386,484.0,494.0,462.0,454.0,340.0,352.0,376.0,366.0,1,1,0,6
528,783.08136,760.02947,-1.986289,784.0,804.0,782.0,761.0,790.0,781.0,730.0,739.0,23,1,0,7
529,866.376839,384.740632,1.570797,860.0,873.0,874.0,859.0,368.0,366.0,403.0,401.0,1,1,0,7
530,764.185346,143.068674,0.217651,738.0,792.0,788.0,738.0,129.0,141.0,157.0,146.0,11,1,1,8
531,294.703733,297.760891,1.249046,294.0,307.0,296.0,282.0,317.0,313.0,280.0,281.0,1,1,0,6
531,339.686953,140.422321,0.10273,316.0,364.0,364.0,315.0,129.0,134.0,152.0,147.0,11,1,0,6
531,345.23283,106.325451,0.039453,326.0,366.0,363.0,327.0,99.0,99.0,115.0,112.0,1,1,0,6
532,715.070185,917.958028,1.4791,707.0,727.0,722.0,704.0,940.0,939.0,896.0,896.0,11,1,0,1
532,643.389373,967.116181,-3.11887,621.0,664.0,667.0,622.0,958.0,959.0,976.0,975.0,1,1,0,1
533,234.850303,170.325152,1.638111,221.0,252.0,250.0,217.0,148.0,148.0,195.0,190.0,4,1,0,8
533,67.967666,81.839522,-1.546705,59.0,78.0,80.0,55.0,61.0,61.0,104.0,101.0,1,1,0,8
533,95.921558,81.419163,-1.529724,87.0,106.0,104.0,86.0,64.0,62.0,99.0,100.0,1,1,0,8
533,125.136529,78.897007,-1.438245,118.0,138.0,132.0,112.0,56.0,57.0,103.0,100.0,11,1,0,8
534,946.386019,667.975614,1.07145,943.0,972.0,951.0,920.0,634.0,692.0,699.0,647.0,23,1,0,0
535,504.679168,417.205027,1.79814,499.0,525.0,508.0,485.0,379.0,388.0,454.0,447.0,23,1,0,3
536,750.197652,200.624458,-1.815775,736.0,753.0,769.0,743.0,180.0,175.0,222.0,225.0,23,1,0,5
536,664.342134,708.208546,-2.741618,635.0,698.0,692.0,632.0,686.0,710.0,732.0,704.0,23,1,0,5
537,613.367122,239.584121,-2.803715,597.0,634.0,630.0,593.0,227.0,240.0,252.0,239.0,1,1,0,8
538,704.48358,272.26825,1.533314,695.0,715.0,710.0,697.0,294.0,291.0,255.0,250.0,9,1,0,5
538,671.434025,312.66215,1.554131,659.0,683.0,685.0,659.0,283.0,283.0,343.0,343.0,5,1,0,5
538,615.616999,326.616407,1.500325,607.0,621.0,628.0,606.0,305.0,305.0,348.0,347.0,11,1,0,5
538,859.694081,453.428772,-2.143463,857.0,880.0,864.0,838.0,430.0,467.0,478.0,439.0,23,1,0,5
539,254.90824,384.869381,1.647569,246.0,261.0,262.0,250.0,400.0,402.0,370.0,367.0,1,1,0,0
539,260.621305,513.413341,1.712694,256.0,271.0,266.0,249.0,491.0,494.0,536.0,533.0,11,1,0,0
540,501.902647,248.712605,-3.131067,478.0,525.0,526.0,478.0,240.0,240.0,258.0,257.0,1,1,0,
541,317.306404,454.66716,1.526381,306.0,327.0,329.0,308.0,432.0,432.0,476.0,478.0,23,1,0,6
541,351.608677,457.658638,-1.591202,337.0,365.0,363.0,341.0,433.0,433.0,483.0,481.0,11,1,0,6
542,837.222772,244.077851,-2.602866,820.0,863.0,855.0,811.0,225.0,251.0,263.0,237.0,11,1,0,0
542,732.169971,271.556451,2.192621,737.0,749.0,728.0,715.0,251.0,262.0,291.0,282.0,1,1,0,0
543,643.716584,401.434389,2.984991,626.0,662.0,664.0,624.0,399.0,392.0,405.0,410.0,1,1,0,7
543,633.907405,271.263926,0.720071,621.0,653.0,643.0,618.0,252.0,281.0,287.0,266.0,1,1,0,7
543,570.015182,212.939075,-2.454971,557.0,591.0,580.0,553.0,196.0,221.0,230.0,205.0,1,1,0,7
544,430.49889,759.876664,1.477733,420.0,437.0,441.0,423.0,741.0,741.0,779.0,778.0,11,1,0,5
544,395.30813,605.948736,-1.703348,383.0,403.0,405.0,391.0,587.0,587.0,624.0,625.0,1,1,0,5
544,433.971223,880.95208,-1.669071,424.0,441.0,444.0,428.0,863.0,863.0,899.0,898.0,1,1,0,5
544,430.680001,931.586267,-1.597457,424.0,437.0,440.0,423.0,913.0,913.0,951.0,950.0,1,1,0,5
545,672.778099,80.932872,-1.664638,663.0,678.0,683.0,666.0,60.0,60.0,102.0,103.0,11,1,0,3
546,716.344399,641.010522,2.978117,691.0,740.0,741.0,693.0,639.0,631.0,643.0,651.0,1,1,0,2
546,389.976016,335.36394,2.077895,395.0,408.0,385.0,373.0,314.0,316.0,358.0,353.0,11,1,0,2
547,202.956736,65.810936,1.856126,202.0,215.0,204.0,191.0,45.0,49.0,87.0,82.0,11,1,0,7
547,172.166612,56.510487,-1.294282,171.0,184.0,173.0,161.0,36.0,40.0,77.0,73.0,1,1,0,7
548,699.279552,945.078357,-2.240768,691.0,720.0,709.0,677.0,923.0,960.0,969.0,929.0,11,1,0,4
548,576.518687,882.589247,-2.176341,570.0,596.0,584.0,556.0,858.0,899.0,905.0,868.0,11,1,0,4
548,563.012977,904.762802,0.982794,559.0,578.0,567.0,548.0,888.0,916.0,922.0,893.0,1,1,0,4
549,351.028055,148.030577,-1.579805,342.0,360.0,363.0,340.0,121.0,120.0,175.0,177.0,10,1,1,5
549,698.167959,29.47647,-1.556305,687.0,708.0,710.0,687.0,64.0,64.0,-6.0,-4.0,8,0,1,5
549,822.292853,697.732753,-0.59335,813.0,855.0,833.0,789.0,725.0,694.0,672.0,699.0,31,1,0,5
550,985.522107,740.275417,0.046263,959.0,1013.0,1012.0,958.0,727.0,727.0,756.0,751.0,5,1,0,2
550,1033.688705,40.811738,0.022219,1010.0,1057.0,1055.0,1012.0,32.0,31.0,52.0,49.0,1,0,1,2
551,388.507147,704.72242,-0.079378,366.0,410.0,411.0,367.0,698.0,695.0,711.0,715.0,1,1,0,2
551,926.870361,664.873076,-0.110657,911.0,941.0,944.0,911.0,661.0,657.0,669.0,672.0,1,1,0,2
552,288.391178,37.836742,1.156797,289.0,303.0,288.0,273.0,19.0,52.0,57.0,24.0,1,1,0,
553,675.875264,50.132251,-1.396895,672.0,686.0,680.0,665.0,29.0,34.0,70.0,67.0,1,1,0,4
554,266.783278,944.980443,-1.405648,261.0,278.0,272.0,257.0,927.0,933.0,963.0,957.0,1,1,0,2
554,309.874882,756.843389,-1.353359,307.0,322.0,313.0,297.0,733.0,738.0,779.0,778.0,1,1,0,2
554,454.476088,699.313877,-1.941688,440.0,455.0,471.0,452.0,685.0,678.0,717.0,718.0,1,1,0,2
555,144.289149,558.056438,-1.397551,141.0,155.0,148.0,134.0,536.0,540.0,580.0,576.0,1,1,0,7
555,101.596409,728.656627,-1.3187,97.0,115.0,104.0,91.0,710.0,714.0,748.0,742.0,1,1,0,7
556,618.366053,94.292666,0.520125,597.0,651.0,641.0,585.0,68.0,101.0,119.0,89.0,5,1,0,0
556,823.248215,132.296967,0.527146,809.0,845.0,835.0,804.0,118.0,136.0,148.0,127.0,1,1,0,0
557,324.057231,306.194349,-1.107149,325.0,338.0,324.0,310.0,289.0,294.0,323.0,318.0,1,1,0,6
558,303.606513,35.609554,-0.315616,288.0,295.0,321.0,311.0,30.0,49.0,41.0,22.0,10,1,0,0
558,627.757779,485.510972,3.010481,602.0,650.0,651.0,608.0,481.0,475.0,490.0,496.0,1,1,0,0
558,668.413005,572.091732,-0.785398,685.0,703.0,651.0,635.0,537.0,556.0,606.0,589.0,5,1,0,0
559,501.083549,871.41163,-0.859498,517.0,538.0,484.0,465.0,832.0,849.0,909.0,895.0,5,1,0,8
561,339.697116,441.134682,2.446855,316.0,330.0,363.0,349.0,447.0,463.0,435.0,420.0,1,1,0,6
561,442.920667,482.661398,0.840897,424.0,475.0,462.0,411.0,447.0,505.0,517.0,461.0,5,1,0,6
561,234.270106,597.241235,-0.925221,242.0,256.0,228.0,212.0,571.0,585.0,622.0,611.0,10,1,0,6
561,260.372613,541.985278,2.53024,227.0,240.0,294.0,280.0,552.0,569.0,533.0,513.0,2,1,0,6
561,748.63767,895.143689,-0.948126,756.0,769.0,742.0,727.0,870.0,881.0,920.0,909.0,11,1,0,6
562,668.330293,479.575837,0.144812,645.0,692.0,693.0,644.0,468.0,473.0,493.0,484.0,9,1,0,3
562,55.862035,589.916795,-0.430167,72.0,82.0,38.0,31.0,573.0,587.0,605.0,594.0,11,1,0,3
562,852.386323,469.401179,0.09066,804.0,899.0,899.0,807.0,455.0,466.0,482.0,476.0,2,1,0,3
563,614.98646,242.133744,-0.03487,593.0,637.0,636.0,594.0,234.0,232.0,251.0,252.0,9,1,0,3
563,683.324699,337.222119,-1.547723,672.0,696.0,695.0,670.0,305.0,304.0,370.0,369.0,5,1,0,3
563,685.832525,416.009631,1.64684,678.0,697.0,696.0,671.0,389.0,390.0,443.0,441.0,11,1,0,3
563,733.899176,367.733994,1.088858,735.0,748.0,737.0,716.0,349.0,381.0,387.0,354.0,1,1,0,3
563,858.778133,304.29532,-0.606383,868.0,881.0,849.0,838.0,288.0,299.0,320.0,310.0,1,1,0,3
563,817.666703,173.202885,0.423439,804.0,839.0,832.0,796.0,158.0,174.0,188.0,172.0,11,1,1,3
564,46.984333,641.842881,-0.803253,56.0,66.0,39.0,28.0,623.0,632.0,662.0,650.0,11,1,0,2
564,142.225567,575.112038,-0.94466,153.0,172.0,134.0,110.0,542.0,552.0,611.0,595.0,2,1,0,2
565,650.223794,153.304183,0.680302,624.0,690.0,676.0,611.0,119.0,170.0,189.0,134.0,5,1,0,8
566,82.246745,322.017533,2.707349,96.0,103.0,69.0,61.0,308.0,320.0,336.0,324.0,11,1,0,5
567,155.80962,758.837707,-2.056663,153.0,179.0,156.0,135.0,733.0,774.0,788.0,740.0,9,1,0,1
567,368.774144,439.390922,-3.115625,349.0,387.0,389.0,350.0,431.0,433.0,447.0,447.0,1,1,0,1
567,418.429085,450.701214,-0.011494,396.0,441.0,440.0,398.0,444.0,443.0,458.0,458.0,1,1,0,1
568,700.570178,603.653478,2.325435,677.0,693.0,722.0,711.0,616.0,625.0,593.0,581.0,9,1,0,4
568,729.417334,450.457596,1.399648,725.0,741.0,739.0,713.0,471.0,471.0,430.0,431.0,1,1,0,4
568,719.369,627.0027,-1.5708,707.0,730.0,730.0,710.0,606.0,603.0,651.0,649.0,5,1,0,4
569,893.978441,578.681509,0.108012,870.0,916.0,913.0,876.0,567.0,570.0,592.0,586.0,1,1,1,3
570,794.990995,126.599427,3.131978,769.0,820.0,822.0,769.0,118.0,117.0,136.0,136.0,23,1,0,7
570,601.87975,762.283276,-0.219914,620.0,626.0,582.0,579.0,750.0,765.0,775.0,759.0,10,1,0,7
570,852.529869,850.081623,-1.570796,846.0,859.0,861.0,844.0,830.0,830.0,870.0,871.0,10,1,0,7
570,671.622792,949.208789,-3.051835,645.0,697.0,696.0,648.0,938.0,943.0,960.0,956.0,11,1,0,7
571,920.236566,646.798821,-2.439336,909.0,941.0,932.0,899.0,626.0,654.0,667.0,640.0,11,1,0,9
571,902.02259,668.788866,-2.727086,883.0,924.0,917.0,883.0,654.0,671.0,683.0,667.0,1,1,0,9
572,667.72722,657.191966,-1.570796,660.0,676.0,676.0,660.0,641.0,641.0,673.0,672.0,10,1,0,0
572,693.808603,645.029013,2.277411,677.0,694.0,711.0,695.0,649.0,661.0,639.0,630.0,4,1,0,0
572,176.620988,484.548496,-2.049149,171.0,196.0,179.0,162.0,461.0,500.0,510.0,468.0,11,1,0,0
572,126.213699,581.68254,2.56466,107.0,139.0,145.0,114.0,588.0,566.0,577.0,596.0,1,1,0,0
572,176.941034,569.840828,2.915781,152.0,192.0,199.0,165.0,568.0,558.0,573.0,580.0,1,1,0,0
572,212.46617,629.529459,-1.19154,215.0,237.0,206.0,191.0,591.0,599.0,667.0,661.0,5,1,0,0
573,194.416994,278.480492,-1.312789,191.0,207.0,199.0,180.0,259.0,262.0,299.0,294.0,1,1,0,7
574,577.770333,687.879388,-2.094075,574.0,598.0,580.0,559.0,666.0,703.0,712.0,671.0,11,1,0,4
575,544.3852,99.589148,-1.130954,545.0,568.0,543.0,522.0,71.0,77.0,131.0,119.0,23,1,1,6
575,475.529945,184.829221,-1.187512,481.0,495.0,473.0,453.0,148.0,159.0,219.0,212.0,5,1,0,6
576,615.242285,398.120639,0.645958,603.0,636.0,627.0,595.0,379.0,406.0,415.0,393.0,5,1,0,1
576,570.326091,359.958761,0.688924,592.0,583.0,548.0,559.0,368.0,380.0,352.0,340.0,11,1,0,1
576,509.874973,387.088592,2.259721,510.0,531.0,508.0,491.0,367.0,382.0,407.0,393.0,4,1,0,1
577,34.673299,142.998039,-1.576645,23.0,45.0,47.0,23.0,57.0,58.0,229.0,228.0,2,1,0,6
577,62.058751,185.948727,-1.570796,51.0,73.0,73.0,51.0,142.0,142.0,231.0,229.0,2,1,0,6
577,91.550777,191.098128,-1.578927,81.0,101.0,102.0,81.0,160.0,161.0,222.0,222.0,23,1,0,6
577,164.990539,805.543112,0.03487,144.0,186.0,187.0,143.0,798.0,797.0,816.0,812.0,1,1,0,6
577,170.950803,856.10923,-3.118068,150.0,192.0,192.0,149.0,847.0,847.0,866.0,864.0,11,1,0,6
578,708.810175,89.496749,1.549523,700.0,717.0,718.0,701.0,66.0,66.0,114.0,112.0,11,1,0,7
578,736.396254,272.668308,1.558892,726.0,746.0,745.0,728.0,252.0,251.0,294.0,293.0,1,1,0,7
578,799.88006,988.654817,-1.594602,791.0,808.0,810.0,791.0,968.0,967.0,1010.0,1009.0,1,1,0,7
579,201.811496,318.079053,-1.583616,194.0,209.0,213.0,191.0,300.0,297.0,336.0,339.0,1,1,0,2
579,194.963938,424.289037,1.501142,187.0,200.0,206.0,187.0,403.0,403.0,445.0,447.0,1,1,0,2
579,241.294219,423.851959,1.558451,232.0,251.0,250.0,232.0,443.0,445.0,404.0,403.0,1,1,0,2
580,957.218315,479.429473,3.127895,917.0,993.0,994.0,924.0,470.0,467.0,491.0,490.0,2,1,0,4
580,667.854167,480.89535,-0.14531,643.0,686.0,691.0,652.0,477.0,470.0,486.0,491.0,1,1,0,4
580,542.961434,476.790894,0.169413,524.0,562.0,562.0,524.0,466.0,469.0,491.0,481.0,1,1,0,4
581,535.220897,643.718973,-1.583454,526.0,544.0,544.0,527.0,624.0,624.0,663.0,664.0,1,1,0,3
581,552.022132,964.55581,-1.735945,546.0,554.0,559.0,548.0,955.0,953.0,975.0,975.0,7,1,0,3
582,253.366515,105.815034,1.226827,256.0,267.0,252.0,239.0,86.0,120.0,125.0,92.0,1,1,0,4
582,151.023667,500.805149,-0.83911,157.0,167.0,146.0,134.0,482.0,495.0,517.0,509.0,1,1,0,4
583,850.399603,466.016861,-1.643134,839.0,860.0,859.0,845.0,449.0,449.0,483.0,484.0,1,1,0,0
584,817.007312,488.670883,-1.583296,808.0,825.0,825.0,809.0,469.0,469.0,509.0,509.0,1,1,0,9
584,872.781347,571.33597,-1.320629,869.0,831.0,874.0,917.0,482.0,644.0,657.0,502.0,2,1,0,9
584,991.965147,84.825028,-3.141592,971.0,1015.0,1010.0,971.0,78.0,78.0,91.0,91.0,1,1,0,9
585,34.778389,171.589812,0.02666,16.0,52.0,55.0,16.0,163.0,164.0,180.0,179.0,1,1,0,4
585,242.808468,949.437206,0.602983,232.0,263.0,253.0,223.0,933.0,954.0,966.0,945.0,1,1,0,4
586,719.472016,375.252693,1.55781,712.0,727.0,727.0,713.0,356.0,356.0,395.0,394.0,1,1,0,6
587,584.316951,980.132988,0.010309,559.0,608.0,609.0,561.0,972.0,971.0,990.0,988.0,9,1,0,9
587,797.730495,820.329584,-1.570796,788.0,807.0,808.0,787.0,797.0,797.0,844.0,843.0,11,1,0,9
587,950.943096,65.026345,1.562732,939.0,963.0,963.0,938.0,96.0,96.0,34.0,34.0,2,1,0,9
588,825.149385,241.838776,1.570797,817.0,834.0,836.0,815.0,222.0,222.0,262.0,261.0,1,1,0,3
589,305.028808,658.848325,-0.11884,288.0,320.0,323.0,288.0,655.0,648.0,666.0,667.0,1,1,0,9
589,923.555255,610.257418,-0.01282,903.0,942.0,944.0,905.0,603.0,603.0,617.0,618.0,1,1,0,9
589,918.974294,660.647988,0.0,898.0,941.0,941.0,896.0,652.0,651.0,670.0,669.0,1,1,0,9
589,810.994502,310.384477,-3.122178,785.0,837.0,837.0,786.0,301.0,301.0,321.0,319.0,11,1,0,9
589,806.577147,330.9988,3.141592,789.0,826.0,826.0,786.0,321.0,321.0,341.0,341.0,1,1,0,9
590,303.880168,103.13735,-0.54042,318.0,327.0,291.0,279.0,85.0,99.0,121.0,108.0,11,1,0,4
590,283.397206,215.313569,-1.515806,275.0,295.0,298.0,266.0,187.0,189.0,245.0,240.0,2,1,0,4
590,222.775219,599.386278,-1.582991,214.0,231.0,231.0,215.0,579.0,579.0,619.0,621.0,1,1,0,4
591,60.186242,389.549685,-1.558602,53.0,68.0,69.0,51.0,368.0,370.0,410.0,410.0,1,1,0,3
592,138.416886,626.951529,3.110353,113.0,162.0,163.0,116.0,620.0,618.0,634.0,635.0,9,1,0,2
592,138.04738,672.031307,-3.11887,116.0,159.0,161.0,116.0,664.0,663.0,682.0,679.0,1,1,0,2
